fecha,compra,venta
2005-08-25,397.86,399.71
2005-08-26,398.33,400.38
2005-08-27,398.03,399.51
2005-08-28,397.59,400.21
2005-08-29,397.67,400.42
2005-08-30,397.68,400.29
2005-08-31,398.12,399.65
2005-09-01,397.95,399.51
2005-09-02,397.57,400.5
2005-09-03,398.28,400.27
2005-09-04,397.9,400.43
2005-09-05,398.0,399.99
2005-09-06,397.7,399.76
2005-09-07,397.58,400.17
2005-09-08,397.6,399.59
2005-09-09,398.2,400.18
2005-09-10,398.33,400.14
2005-09-11,397.93,400.2
2005-09-12,398.45,400.46
2005-09-13,397.53,400.44
2005-09-14,397.57,400.02
2005-09-15,398.38,399.67
2005-09-16,397.78,400.45
2005-09-17,397.65,399.7
2005-09-18,398.23,399.91
2005-09-19,397.54,399.53
2005-09-20,397.58,399.92
2005-09-21,398.29,400.33
2005-09-22,398.32,400.28
2005-09-23,397.69,400.4
2005-09-24,397.93,399.83
2005-09-25,397.75,399.58
2005-09-26,397.83,399.88
2005-09-27,398.48,399.84
2005-09-28,397.98,399.8
2005-09-29,397.99,400.05
2005-09-30,398.46,400.05
2005-10-01,398.39,400.01
2005-10-02,397.87,399.79
2005-10-03,397.71,399.72
2005-10-04,398.15,400.48
2005-10-05,398.2,399.85
2005-10-06,397.56,399.73
2005-10-07,397.75,399.82
2005-10-08,398.34,400.0
2005-10-09,397.82,400.1
2005-10-10,397.99,399.58
2005-10-11,397.77,399.75
2005-10-12,397.63,400.11
2005-10-13,398.03,400.11
2005-10-14,397.96,400.05
2005-10-15,397.97,400.2
2005-10-16,398.03,399.86
2005-10-17,397.88,400.16
2005-10-18,397.88,400.27
2005-10-19,397.7,400.2
2005-10-20,398.47,400.09
2005-10-21,398.34,400.32
2005-10-22,397.92,400.05
2005-10-23,397.57,399.63
2005-10-24,397.97,399.94
2005-10-25,397.83,399.92
2005-10-26,398.29,400.3
2005-10-27,397.78,400.13
2005-10-28,398.34,400.45
2005-10-29,397.51,399.68
2005-10-30,397.94,399.91
2005-10-31,398.0,400.24
2005-11-01,398.09,400.41
2005-11-02,398.01,400.04
2005-11-03,398.37,400.45
2005-11-04,397.63,399.71
2005-11-05,397.68,400.16
2005-11-06,398.44,400.22
2005-11-07,397.69,399.96
2005-11-08,397.91,399.59
2005-11-09,397.84,399.77
2005-11-10,397.58,399.88
2005-11-11,398.12,399.59
2005-11-12,397.54,400.31
2005-11-13,397.97,399.63
2005-11-14,398.33,400.34
2005-11-15,398.04,399.76
2005-11-16,398.44,399.6
2005-11-17,397.54,399.84
2005-11-18,398.2,399.65
2005-11-19,398.49,400.43
2005-11-20,397.67,399.98
2005-11-21,398.42,399.58
2005-11-22,398.45,399.7
2005-11-23,397.72,400.45
2005-11-24,397.58,400.24
2005-11-25,398.14,400.5
2005-11-26,398.45,400.49
2005-11-27,398.37,399.87
2005-11-28,398.11,399.96
2005-11-29,397.6,400.04
2005-11-30,398.3,399.61
2005-12-01,398.03,399.96
2005-12-02,397.96,400.24
2005-12-03,398.08,400.33
2005-12-04,398.02,400.16
2005-12-05,398.23,399.91
2005-12-06,398.36,400.5
2005-12-07,398.1,399.56
2005-12-08,397.79,399.93
2005-12-09,398.21,399.82
2005-12-10,398.41,400.26
2005-12-11,397.6,399.76
2005-12-12,397.98,400.07
2005-12-13,398.35,400.22
2005-12-14,397.63,400.24
2005-12-15,398.28,400.46
2005-12-16,398.49,399.5
2005-12-17,398.0,400.34
2005-12-18,398.13,399.57
2005-12-19,398.39,399.56
2005-12-20,397.55,400.01
2005-12-21,398.3,400.2
2005-12-22,398.41,400.1
2005-12-23,398.35,399.67
2005-12-24,397.84,399.57
2005-12-25,397.74,399.77
2005-12-26,398.21,400.19
2005-12-27,397.78,399.56
2005-12-28,398.25,400.38
2005-12-29,397.95,400.47
2005-12-30,397.64,399.64
2005-12-31,397.67,399.72
2006-01-01,415.96,418.07
2006-01-02,416.22,418.47
2006-01-03,416.35,417.64
2006-01-04,416.24,418.14
2006-01-05,416.31,417.68
2006-01-06,416.39,418.32
2006-01-07,416.39,417.55
2006-01-08,415.73,417.94
2006-01-09,415.6,417.88
2006-01-10,416.06,417.78
2006-01-11,415.55,417.72
2006-01-12,416.03,418.17
2006-01-13,416.32,417.97
2006-01-14,416.37,418.15
2006-01-15,415.71,417.73
2006-01-16,416.3,417.96
2006-01-17,416.1,417.62
2006-01-18,416.48,418.5
2006-01-19,415.76,418.4
2006-01-20,415.89,417.62
2006-01-21,415.92,418.41
2006-01-22,415.9,417.85
2006-01-23,415.93,417.54
2006-01-24,415.64,417.64
2006-01-25,416.19,417.55
2006-01-26,415.67,418.01
2006-01-27,415.85,418.41
2006-01-28,416.02,418.34
2006-01-29,415.65,418.49
2006-01-30,415.51,417.54
2006-01-31,416.24,417.64
2006-02-01,416.08,417.82
2006-02-02,415.72,418.19
2006-02-03,416.3,418.33
2006-02-04,415.86,418.19
2006-02-05,415.59,418.11
2006-02-06,415.82,418.45
2006-02-07,415.81,418.43
2006-02-08,415.75,418.48
2006-02-09,416.39,418.04
2006-02-10,416.49,418.32
2006-02-11,416.49,418.49
2006-02-12,416.11,418.16
2006-02-13,415.79,418.39
2006-02-14,415.88,417.73
2006-02-15,415.64,418.02
2006-02-16,416.04,417.75
2006-02-17,415.52,417.6
2006-02-18,416.04,417.62
2006-02-19,415.72,418.03
2006-02-20,416.4,418.0
2006-02-21,416.27,417.65
2006-02-22,415.55,418.19
2006-02-23,415.64,418.23
2006-02-24,416.1,418.21
2006-02-25,416.09,417.75
2006-02-26,416.3,417.84
2006-02-27,415.64,417.58
2006-02-28,415.68,417.76
2006-03-01,416.42,418.29
2006-03-02,415.56,418.28
2006-03-03,415.98,418.1
2006-03-04,416.27,417.92
2006-03-05,415.51,418.4
2006-03-06,415.71,418.13
2006-03-07,416.32,418.16
2006-03-08,415.99,418.33
2006-03-09,416.19,418.07
2006-03-10,416.17,417.9
2006-03-11,415.62,418.28
2006-03-12,416.2,417.72
2006-03-13,416.04,417.84
2006-03-14,415.77,417.73
2006-03-15,416.41,417.53
2006-03-16,416.32,418.11
2006-03-17,415.66,417.69
2006-03-18,415.63,417.98
2006-03-19,415.81,418.43
2006-03-20,416.28,418.44
2006-03-21,415.83,418.24
2006-03-22,415.76,417.96
2006-03-23,415.91,418.25
2006-03-24,416.12,417.87
2006-03-25,416.02,417.6
2006-03-26,416.12,417.67
2006-03-27,415.98,418.14
2006-03-28,416.5,417.87
2006-03-29,416.29,418.11
2006-03-30,416.43,418.42
2006-03-31,416.06,418.29
2006-04-01,416.36,417.64
2006-04-02,415.91,417.87
2006-04-03,416.21,418.01
2006-04-04,415.94,418.38
2006-04-05,416.39,417.79
2006-04-06,415.99,417.55
2006-04-07,415.8,418.37
2006-04-08,416.13,418.45
2006-04-09,416.18,418.08
2006-04-10,415.63,418.46
2006-04-11,415.83,418.14
2006-04-12,415.85,418.24
2006-04-13,416.02,417.71
2006-04-14,415.53,417.52
2006-04-15,415.52,418.23
2006-04-16,416.49,417.66
2006-04-17,415.51,418.5
2006-04-18,415.66,418.46
2006-04-19,415.76,418.13
2006-04-20,415.59,418.2
2006-04-21,416.04,417.78
2006-04-22,415.84,418.18
2006-04-23,415.97,418.29
2006-04-24,415.68,418.21
2006-04-25,416.24,417.77
2006-04-26,415.85,418.16
2006-04-27,416.14,418.05
2006-04-28,416.2,418.0
2006-04-29,416.45,418.39
2006-04-30,415.64,418.04
2006-05-01,415.58,417.94
2006-05-02,416.18,417.57
2006-05-03,416.32,417.76
2006-05-04,416.45,418.07
2006-05-05,416.03,418.4
2006-05-06,416.25,418.34
2006-05-07,416.26,418.43
2006-05-08,416.14,418.38
2006-05-09,416.33,417.97
2006-05-10,416.38,418.1
2006-05-11,416.03,418.08
2006-05-12,415.68,417.69
2006-05-13,416.23,418.37
2006-05-14,415.84,418.02
2006-05-15,416.07,417.62
2006-05-16,415.86,417.75
2006-05-17,415.78,418.0
2006-05-18,415.59,417.69
2006-05-19,415.86,418.31
2006-05-20,416.42,417.81
2006-05-21,416.23,417.84
2006-05-22,415.67,418.19
2006-05-23,415.89,418.2
2006-05-24,416.49,417.92
2006-05-25,416.08,417.86
2006-05-26,416.17,418.02
2006-05-27,415.86,417.94
2006-05-28,415.96,418.22
2006-05-29,416.14,418.4
2006-05-30,416.23,417.82
2006-05-31,415.99,418.08
2006-06-01,415.55,417.97
2006-06-02,416.09,417.88
2006-06-03,415.91,418.25
2006-06-04,416.35,418.04
2006-06-05,415.88,417.55
2006-06-06,415.75,418.36
2006-06-07,415.97,418.18
2006-06-08,416.39,417.75
2006-06-09,416.35,418.11
2006-06-10,416.29,418.04
2006-06-11,415.81,417.62
2006-06-12,416.06,417.99
2006-06-13,415.74,417.8
2006-06-14,416.5,418.14
2006-06-15,416.31,418.48
2006-06-16,416.4,418.2
2006-06-17,416.38,418.4
2006-06-18,415.51,417.81
2006-06-19,416.36,418.05
2006-06-20,416.29,417.97
2006-06-21,416.14,418.24
2006-06-22,416.03,418.46
2006-06-23,415.78,418.21
2006-06-24,416.4,417.56
2006-06-25,416.01,417.72
2006-06-26,415.51,417.7
2006-06-27,415.74,418.05
2006-06-28,415.85,418.46
2006-06-29,415.61,418.27
2006-06-30,415.52,418.01
2006-07-01,416.36,418.34
2006-07-02,415.52,418.09
2006-07-03,416.33,417.8
2006-07-04,416.36,418.27
2006-07-05,416.27,418.27
2006-07-06,416.42,417.8
2006-07-07,415.76,418.31
2006-07-08,415.92,418.16
2006-07-09,415.62,418.23
2006-07-10,416.46,417.63
2006-07-11,416.12,417.74
2006-07-12,416.13,418.05
2006-07-13,416.46,418.12
2006-07-14,416.3,417.65
2006-07-15,415.59,418.1
2006-07-16,415.66,417.78
2006-07-17,415.79,417.51
2006-07-18,416.03,417.62
2006-07-19,416.27,418.23
2006-07-20,416.37,418.41
2006-07-21,415.6,418.23
2006-07-22,415.76,418.26
2006-07-23,416.09,417.94
2006-07-24,415.74,417.52
2006-07-25,415.79,417.59
2006-07-26,416.04,418.41
2006-07-27,416.48,418.4
2006-07-28,416.43,417.5
2006-07-29,415.72,417.51
2006-07-30,416.33,418.38
2006-07-31,416.23,417.6
2006-08-01,416.23,418.41
2006-08-02,416.46,417.69
2006-08-03,416.16,417.94
2006-08-04,415.91,417.99
2006-08-05,415.69,417.76
2006-08-06,415.74,418.09
2006-08-07,416.21,417.71
2006-08-08,415.52,417.65
2006-08-09,416.32,418.35
2006-08-10,415.98,417.92
2006-08-11,416.26,418.45
2006-08-12,415.57,418.11
2006-08-13,415.62,417.98
2006-08-14,415.98,417.84
2006-08-15,415.79,417.84
2006-08-16,416.39,417.66
2006-08-17,415.57,417.84
2006-08-18,415.78,418.36
2006-08-19,415.66,417.94
2006-08-20,415.56,417.7
2006-08-21,416.38,417.97
2006-08-22,416.34,418.47
2006-08-23,415.61,417.78
2006-08-24,415.57,418.44
2006-08-25,416.24,418.22
2006-08-26,415.56,417.65
2006-08-27,416.02,417.83
2006-08-28,415.6,418.38
2006-08-29,416.0,417.6
2006-08-30,416.02,418.24
2006-08-31,415.68,417.61
2006-09-01,415.57,417.95
2006-09-02,415.63,417.77
2006-09-03,416.03,417.75
2006-09-04,416.16,417.81
2006-09-05,415.68,417.74
2006-09-06,415.78,417.63
2006-09-07,415.81,418.17
2006-09-08,415.79,417.63
2006-09-09,416.18,418.49
2006-09-10,416.11,417.9
2006-09-11,416.4,417.88
2006-09-12,416.07,417.82
2006-09-13,416.34,418.2
2006-09-14,416.06,417.73
2006-09-15,415.52,418.22
2006-09-16,416.33,418.03
2006-09-17,415.57,418.09
2006-09-18,416.04,417.92
2006-09-19,415.65,418.34
2006-09-20,416.41,417.62
2006-09-21,416.24,417.89
2006-09-22,415.7,417.58
2006-09-23,416.47,418.25
2006-09-24,415.5,418.45
2006-09-25,416.39,417.97
2006-09-26,415.67,418.06
2006-09-27,416.42,418.17
2006-09-28,416.39,417.96
2006-09-29,415.72,418.22
2006-09-30,415.55,417.84
2006-10-01,416.03,418.29
2006-10-02,416.1,418.39
2006-10-03,415.62,417.86
2006-10-04,415.81,418.39
2006-10-05,415.77,418.03
2006-10-06,416.4,418.27
2006-10-07,416.05,418.32
2006-10-08,415.76,418.42
2006-10-09,415.6,417.9
2006-10-10,415.68,417.94
2006-10-11,415.51,417.75
2006-10-12,415.94,418.4
2006-10-13,416.39,418.07
2006-10-14,415.61,417.86
2006-10-15,416.17,417.53
2006-10-16,416.33,418.01
2006-10-17,415.81,418.36
2006-10-18,415.94,418.41
2006-10-19,415.86,418.46
2006-10-20,416.05,417.85
2006-10-21,415.96,418.09
2006-10-22,415.82,418.3
2006-10-23,416.1,417.86
2006-10-24,416.19,417.8
2006-10-25,415.63,417.73
2006-10-26,415.79,418.5
2006-10-27,415.51,417.91
2006-10-28,415.71,418.4
2006-10-29,415.79,417.81
2006-10-30,415.72,417.91
2006-10-31,415.9,418.39
2006-11-01,416.08,417.79
2006-11-02,416.17,418.03
2006-11-03,415.65,418.04
2006-11-04,416.38,418.16
2006-11-05,416.48,417.57
2006-11-06,415.93,418.35
2006-11-07,415.53,418.31
2006-11-08,415.53,418.16
2006-11-09,416.06,417.85
2006-11-10,416.15,417.91
2006-11-11,415.7,418.08
2006-11-12,415.99,417.93
2006-11-13,416.14,418.07
2006-11-14,415.52,417.5
2006-11-15,416.21,418.3
2006-11-16,416.23,418.4
2006-11-17,415.99,418.5
2006-11-18,415.65,417.91
2006-11-19,416.17,417.66
2006-11-20,416.32,417.88
2006-11-21,416.18,418.01
2006-11-22,416.47,417.81
2006-11-23,416.37,418.43
2006-11-24,416.29,417.98
2006-11-25,415.7,417.68
2006-11-26,415.68,417.58
2006-11-27,416.04,417.81
2006-11-28,415.81,418.15
2006-11-29,416.02,418.26
2006-11-30,415.55,417.84
2006-12-01,415.88,417.76
2006-12-02,415.55,418.29
2006-12-03,415.53,418.07
2006-12-04,415.54,417.7
2006-12-05,416.19,417.71
2006-12-06,415.89,417.56
2006-12-07,415.65,418.32
2006-12-08,415.77,418.11
2006-12-09,415.53,417.82
2006-12-10,416.03,418.16
2006-12-11,416.08,418.11
2006-12-12,415.89,417.97
2006-12-13,415.98,417.5
2006-12-14,415.91,418.37
2006-12-15,415.93,418.05
2006-12-16,415.53,418.4
2006-12-17,415.67,418.28
2006-12-18,415.94,417.81
2006-12-19,415.68,417.54
2006-12-20,415.7,418.33
2006-12-21,416.14,417.95
2006-12-22,416.15,417.9
2006-12-23,415.88,417.74
2006-12-24,415.85,418.03
2006-12-25,415.71,417.59
2006-12-26,415.99,417.72
2006-12-27,415.64,417.55
2006-12-28,416.34,418.21
2006-12-29,415.8,417.92
2006-12-30,416.15,418.21
2006-12-31,415.56,417.69
2007-01-01,434.02,435.59
2007-01-02,434.31,436.14
2007-01-03,433.95,435.58
2007-01-04,434.29,435.6
2007-01-05,433.74,436.46
2007-01-06,433.67,436.47
2007-01-07,433.64,435.77
2007-01-08,433.89,435.57
2007-01-09,433.76,435.95
2007-01-10,434.23,436.12
2007-01-11,434.04,436.19
2007-01-12,434.33,435.51
2007-01-13,433.61,435.7
2007-01-14,434.37,435.67
2007-01-15,434.05,436.35
2007-01-16,433.68,435.99
2007-01-17,433.6,435.93
2007-01-18,434.2,436.16
2007-01-19,434.1,435.73
2007-01-20,434.0,435.91
2007-01-21,434.38,435.72
2007-01-22,433.61,435.58
2007-01-23,433.55,436.29
2007-01-24,433.88,436.24
2007-01-25,433.97,436.0
2007-01-26,433.88,435.77
2007-01-27,434.2,436.03
2007-01-28,434.49,436.25
2007-01-29,433.79,435.7
2007-01-30,433.55,436.41
2007-01-31,434.06,436.16
2007-02-01,433.91,436.08
2007-02-02,434.09,435.95
2007-02-03,434.44,436.42
2007-02-04,434.42,436.5
2007-02-05,433.54,435.51
2007-02-06,434.08,435.79
2007-02-07,433.74,435.65
2007-02-08,433.58,436.2
2007-02-09,434.21,436.12
2007-02-10,434.24,436.17
2007-02-11,433.61,436.43
2007-02-12,434.2,436.11
2007-02-13,433.95,435.73
2007-02-14,434.26,435.76
2007-02-15,433.88,436.12
2007-02-16,434.25,436.06
2007-02-17,434.11,435.75
2007-02-18,433.97,435.9
2007-02-19,434.0,436.27
2007-02-20,433.97,435.52
2007-02-21,434.23,435.84
2007-02-22,433.6,435.62
2007-02-23,434.4,435.71
2007-02-24,434.3,435.62
2007-02-25,434.41,435.81
2007-02-26,433.74,436.48
2007-02-27,434.42,435.93
2007-02-28,434.49,436.22
2007-03-01,434.27,435.53
2007-03-02,433.71,435.76
2007-03-03,433.54,435.61
2007-03-04,434.23,435.66
2007-03-05,434.08,435.75
2007-03-06,433.87,436.13
2007-03-07,434.47,435.71
2007-03-08,434.44,436.15
2007-03-09,433.61,435.88
2007-03-10,434.3,435.98
2007-03-11,434.29,435.65
2007-03-12,434.23,436.1
2007-03-13,434.43,436.1
2007-03-14,433.52,435.81
2007-03-15,434.21,435.74
2007-03-16,433.65,435.71
2007-03-17,434.17,436.47
2007-03-18,433.85,436.06
2007-03-19,434.16,435.54
2007-03-20,434.01,435.87
2007-03-21,434.49,436.35
2007-03-22,434.42,435.7
2007-03-23,433.87,435.51
2007-03-24,433.74,436.5
2007-03-25,433.87,436.05
2007-03-26,433.77,435.6
2007-03-27,433.56,436.31
2007-03-28,434.46,436.03
2007-03-29,433.77,436.31
2007-03-30,434.08,435.87
2007-03-31,434.06,435.64
2007-04-01,434.47,435.95
2007-04-02,433.82,436.05
2007-04-03,433.71,435.97
2007-04-04,433.59,435.82
2007-04-05,433.77,436.11
2007-04-06,434.12,435.66
2007-04-07,433.72,436.15
2007-04-08,434.09,435.66
2007-04-09,433.57,435.99
2007-04-10,433.81,436.03
2007-04-11,434.28,435.79
2007-04-12,434.48,436.06
2007-04-13,433.8,435.78
2007-04-14,434.45,435.88
2007-04-15,433.56,435.62
2007-04-16,434.11,435.65
2007-04-17,433.98,435.92
2007-04-18,434.19,436.1
2007-04-19,433.66,436.18
2007-04-20,433.85,436.24
2007-04-21,434.2,435.53
2007-04-22,433.55,436.49
2007-04-23,433.8,435.72
2007-04-24,433.82,436.46
2007-04-25,433.54,436.47
2007-04-26,434.24,436.44
2007-04-27,434.37,435.95
2007-04-28,433.94,435.68
2007-04-29,434.37,436.43
2007-04-30,434.08,435.55
2007-05-01,434.39,435.61
2007-05-02,433.74,435.59
2007-05-03,434.47,436.31
2007-05-04,433.95,436.35
2007-05-05,434.09,436.12
2007-05-06,433.85,436.19
2007-05-07,433.51,435.61
2007-05-08,434.22,435.84
2007-05-09,434.17,436.48
2007-05-10,433.59,435.91
2007-05-11,433.51,435.6
2007-05-12,434.08,435.79
2007-05-13,433.77,436.4
2007-05-14,434.38,435.99
2007-05-15,434.33,436.07
2007-05-16,434.48,436.12
2007-05-17,433.71,435.5
2007-05-18,434.04,436.38
2007-05-19,433.68,435.93
2007-05-20,434.43,435.89
2007-05-21,434.04,436.37
2007-05-22,433.74,436.05
2007-05-23,434.38,435.91
2007-05-24,434.3,436.02
2007-05-25,433.99,435.78
2007-05-26,434.41,435.64
2007-05-27,434.37,436.35
2007-05-28,433.99,435.86
2007-05-29,434.44,436.43
2007-05-30,433.55,435.98
2007-05-31,434.26,436.27
2007-06-01,433.9,435.9
2007-06-02,434.44,436.18
2007-06-03,433.85,436.22
2007-06-04,434.15,436.19
2007-06-05,433.56,435.71
2007-06-06,433.95,435.72
2007-06-07,433.56,436.2
2007-06-08,434.13,436.13
2007-06-09,433.55,436.18
2007-06-10,433.75,436.5
2007-06-11,434.14,435.57
2007-06-12,433.63,436.15
2007-06-13,433.95,436.03
2007-06-14,433.52,435.86
2007-06-15,434.35,436.28
2007-06-16,433.57,436.01
2007-06-17,433.88,436.36
2007-06-18,433.99,436.03
2007-06-19,433.54,436.3
2007-06-20,433.9,435.96
2007-06-21,434.24,435.57
2007-06-22,433.64,435.9
2007-06-23,433.82,436.23
2007-06-24,434.11,435.67
2007-06-25,433.81,435.56
2007-06-26,434.13,436.13
2007-06-27,434.25,435.66
2007-06-28,434.27,436.16
2007-06-29,433.5,436.15
2007-06-30,434.42,436.14
2007-07-01,433.55,435.93
2007-07-02,433.77,436.37
2007-07-03,433.75,435.61
2007-07-04,434.2,436.45
2007-07-05,434.46,436.24
2007-07-06,434.04,435.82
2007-07-07,434.31,436.27
2007-07-08,434.47,436.32
2007-07-09,434.06,435.63
2007-07-10,434.09,435.75
2007-07-11,433.81,436.43
2007-07-12,434.32,435.74
2007-07-13,433.94,435.77
2007-07-14,434.5,435.87
2007-07-15,433.71,435.67
2007-07-16,434.07,435.57
2007-07-17,433.98,436.32
2007-07-18,434.31,435.66
2007-07-19,434.04,436.1
2007-07-20,434.03,435.52
2007-07-21,433.72,436.37
2007-07-22,433.96,436.03
2007-07-23,434.05,436.38
2007-07-24,434.11,435.57
2007-07-25,433.5,436.35
2007-07-26,433.98,436.4
2007-07-27,433.63,436.23
2007-07-28,434.02,435.74
2007-07-29,434.07,436.19
2007-07-30,434.09,436.32
2007-07-31,433.62,436.28
2007-08-01,434.18,436.35
2007-08-02,434.19,435.83
2007-08-03,434.14,436.16
2007-08-04,433.66,436.04
2007-08-05,434.22,435.76
2007-08-06,434.34,436.1
2007-08-07,433.64,436.08
2007-08-08,433.77,435.83
2007-08-09,433.64,435.89
2007-08-10,433.54,436.24
2007-08-11,434.25,436.44
2007-08-12,434.49,435.7
2007-08-13,434.42,435.7
2007-08-14,434.45,436.35
2007-08-15,434.42,436.03
2007-08-16,433.5,435.95
2007-08-17,433.54,435.87
2007-08-18,434.07,435.63
2007-08-19,433.58,436.38
2007-08-20,434.35,435.7
2007-08-21,434.25,436.49
2007-08-22,433.81,435.83
2007-08-23,434.03,435.64
2007-08-24,434.3,435.51
2007-08-25,433.65,435.59
2007-08-26,434.01,435.56
2007-08-27,433.83,435.9
2007-08-28,434.42,436.14
2007-08-29,433.99,435.71
2007-08-30,434.12,435.52
2007-08-31,434.31,435.55
2007-09-01,434.46,435.74
2007-09-02,433.99,436.21
2007-09-03,434.18,435.69
2007-09-04,434.15,435.63
2007-09-05,434.05,435.96
2007-09-06,434.18,436.1
2007-09-07,434.15,436.04
2007-09-08,433.66,435.82
2007-09-09,433.82,435.97
2007-09-10,433.77,435.53
2007-09-11,433.92,435.9
2007-09-12,433.64,435.66
2007-09-13,434.12,436.02
2007-09-14,433.54,435.92
2007-09-15,434.22,435.88
2007-09-16,433.55,435.84
2007-09-17,434.45,436.14
2007-09-18,433.51,435.97
2007-09-19,434.46,435.67
2007-09-20,433.61,435.58
2007-09-21,434.15,435.95
2007-09-22,434.08,435.61
2007-09-23,433.63,436.26
2007-09-24,433.77,436.16
2007-09-25,433.6,436.47
2007-09-26,433.87,436.11
2007-09-27,434.28,436.05
2007-09-28,434.29,435.79
2007-09-29,434.06,436.33
2007-09-30,434.22,436.47
2007-10-01,434.24,435.59
2007-10-02,433.69,436.13
2007-10-03,434.42,435.62
2007-10-04,433.53,436.06
2007-10-05,433.51,435.67
2007-10-06,433.53,435.96
2007-10-07,433.68,435.77
2007-10-08,433.58,436.48
2007-10-09,434.37,436.02
2007-10-10,434.0,435.72
2007-10-11,434.08,435.57
2007-10-12,434.32,435.59
2007-10-13,433.62,436.31
2007-10-14,434.36,436.4
2007-10-15,433.84,435.52
2007-10-16,433.92,436.28
2007-10-17,433.72,435.95
2007-10-18,433.76,435.55
2007-10-19,434.27,435.81
2007-10-20,433.66,436.19
2007-10-21,433.81,435.8
2007-10-22,433.61,436.31
2007-10-23,434.08,435.75
2007-10-24,433.92,435.96
2007-10-25,434.08,435.8
2007-10-26,434.04,435.89
2007-10-27,434.08,436.17
2007-10-28,433.7,435.97
2007-10-29,433.73,435.67
2007-10-30,434.11,436.4
2007-10-31,434.2,435.61
2007-11-01,434.43,435.95
2007-11-02,434.34,435.89
2007-11-03,434.43,435.61
2007-11-04,434.39,436.22
2007-11-05,434.36,436.37
2007-11-06,434.07,435.62
2007-11-07,433.9,436.09
2007-11-08,434.02,435.55
2007-11-09,434.5,435.56
2007-11-10,433.71,436.29
2007-11-11,433.52,435.59
2007-11-12,434.05,435.75
2007-11-13,433.63,436.45
2007-11-14,433.61,436.24
2007-11-15,433.64,436.35
2007-11-16,434.05,435.92
2007-11-17,433.9,435.82
2007-11-18,434.44,435.66
2007-11-19,434.2,435.75
2007-11-20,434.34,435.63
2007-11-21,434.32,436.46
2007-11-22,434.49,435.53
2007-11-23,433.5,436.5
2007-11-24,433.84,435.98
2007-11-25,434.14,436.22
2007-11-26,434.2,436.02
2007-11-27,433.81,435.73
2007-11-28,434.28,436.46
2007-11-29,434.13,436.03
2007-11-30,434.17,436.29
2007-12-01,434.25,435.54
2007-12-02,433.9,435.88
2007-12-03,434.43,435.71
2007-12-04,434.5,435.96
2007-12-05,433.63,435.81
2007-12-06,433.9,436.22
2007-12-07,433.52,436.09
2007-12-08,434.04,435.81
2007-12-09,433.53,436.08
2007-12-10,434.2,436.37
2007-12-11,434.19,435.66
2007-12-12,434.46,436.11
2007-12-13,434.24,436.43
2007-12-14,434.18,436.25
2007-12-15,434.48,435.54
2007-12-16,434.0,435.78
2007-12-17,434.19,436.44
2007-12-18,434.05,436.28
2007-12-19,433.84,436.27
2007-12-20,433.67,435.81
2007-12-21,434.33,435.6
2007-12-22,434.36,436.46
2007-12-23,434.32,435.6
2007-12-24,433.85,435.6
2007-12-25,433.96,435.94
2007-12-26,434.15,436.14
2007-12-27,434.24,436.04
2007-12-28,433.78,435.87
2007-12-29,434.42,435.54
2007-12-30,433.87,436.24
2007-12-31,434.23,435.7
2008-01-01,452.15,454.11
2008-01-02,451.57,453.73
2008-01-03,452.1,453.83
2008-01-04,452.27,454.47
2008-01-05,452.41,454.02
2008-01-06,451.57,454.1
2008-01-07,452.32,454.36
2008-01-08,452.42,454.18
2008-01-09,451.67,453.61
2008-01-10,451.54,454.45
2008-01-11,452.16,453.98
2008-01-12,452.0,454.5
2008-01-13,451.76,453.61
2008-01-14,452.34,454.07
2008-01-15,451.79,454.31
2008-01-16,452.27,453.64
2008-01-17,451.74,454.4
2008-01-18,452.01,454.34
2008-01-19,452.3,454.18
2008-01-20,452.02,454.35
2008-01-21,452.09,453.8
2008-01-22,452.34,454.41
2008-01-23,452.35,453.57
2008-01-24,451.98,454.13
2008-01-25,451.9,454.13
2008-01-26,452.08,454.24
2008-01-27,452.14,453.59
2008-01-28,452.22,453.65
2008-01-29,452.26,454.18
2008-01-30,451.9,453.5
2008-01-31,452.22,454.18
2008-02-01,452.11,453.94
2008-02-02,451.96,454.01
2008-02-03,452.37,454.21
2008-02-04,451.71,453.52
2008-02-05,451.54,454.25
2008-02-06,451.76,454.32
2008-02-07,452.34,453.76
2008-02-08,451.88,453.62
2008-02-09,451.72,454.48
2008-02-10,452.33,453.55
2008-02-11,451.9,454.02
2008-02-12,452.16,454.19
2008-02-13,451.54,454.08
2008-02-14,451.55,454.43
2008-02-15,452.27,454.33
2008-02-16,452.36,454.28
2008-02-17,451.77,454.39
2008-02-18,452.49,454.2
2008-02-19,451.82,454.28
2008-02-20,451.75,453.82
2008-02-21,452.37,453.87
2008-02-22,451.64,453.6
2008-02-23,452.37,454.35
2008-02-24,451.62,453.65
2008-02-25,451.88,453.76
2008-02-26,452.18,454.1
2008-02-27,451.72,453.68
2008-02-28,451.93,453.64
2008-02-29,451.82,453.84
2008-03-01,452.49,453.65
2008-03-02,451.85,453.51
2008-03-03,451.53,453.79
2008-03-04,451.65,453.77
2008-03-05,451.93,454.01
2008-03-06,451.81,453.54
2008-03-07,452.2,453.59
2008-03-08,452.4,453.92
2008-03-09,451.51,453.6
2008-03-10,451.75,453.94
2008-03-11,451.93,453.62
2008-03-12,451.88,454.37
2008-03-13,451.95,454.48
