Fecha,ProductoID,NombreProducto,Categoria,EsImportado,UnidadMedida,Provincia,Canton,Distrito,PrecioColones,PrecioBaseReferencia,FactorCanasta
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1432.27,1500,0.9589408917269743
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1475.05,1500,0.985497925682249
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1426.67,1500,0.9528200159605477
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1433.11,1500,0.9586282495297452
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1430.77,1500,0.9551775521045817
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1459.59,1450,1.0023562556600718
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1400.63,1450,0.9590875569282923
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1479.21,1450,1.0216453642489214
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1490.09,1450,1.0241730792111468
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1441.44,1450,0.9959074051289876
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,824.44,820,0.9949588315241912
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,800.78,820,0.9675246736588481
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,854.14,820,1.0497385441878992
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,793.61,820,0.9583993492598761
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,853.71,820,1.0356333575865708
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1411.48,1450,0.9784576743567006
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1488.66,1450,1.0318865782677997
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1440.62,1450,0.9879291752155308
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1396.45,1450,0.9644251991171602
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1493.34,1450,1.0276154137586535
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,847.38,850,0.9973058044713814
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,839.89,850,0.9947475842162699
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,836.88,850,0.9907947791589654
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,875.76,850,1.0261896392743393
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,895.91,850,1.049190793158592
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1470.85,1500,0.9751012888144739
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1566.43,1500,1.048193945432589
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1468.15,1500,0.9794271258323743
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1552.32,1500,1.0318493569995346
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1526.11,1500,1.0134091866840822
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1417.99,1450,0.971422721852042
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1508.91,1450,1.042346097128447
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1459.4,1450,1.0119314678837439
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1482.54,1450,1.0218666336246425
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1504.95,1450,1.0365483146644126
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,849.95,820,1.0381043518057897
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,809.22,820,0.9750640349247615
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,797.08,820,0.9713814878208217
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,855.12,820,1.0481371744694898
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,846.86,820,1.033321643264154
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1524.69,1450,1.0475264300145242
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1476.3,1450,1.0232815680506615
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1512.51,1450,1.049121076358438
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1488.15,1450,1.0241022501854768
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1416.78,1450,0.9780570823406399
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,854.04,850,1.0075523209559298
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,869.9,850,1.0350171270515813
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,875.19,850,1.0248521784597662
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,866.79,850,1.0271284014309567
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,855.15,850,0.9953230629338918
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1511.92,1500,1.0080512143489648
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1552.53,1500,1.0412311620344035
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1496.71,1500,0.995175024473789
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1442.66,1500,0.9629724440889617
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1458.81,1500,0.9786295476860907
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1421.85,1450,0.9823515333186176
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1414.59,1450,0.9775768686146727
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1524.45,1450,1.0470438124565637
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1421.97,1450,0.981061236074039
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1441.16,1450,0.9889710013970693
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,785.18,820,0.9669659401718927
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,836.47,820,1.0092072565502195
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,803.74,820,0.9855793561349565
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,836.25,820,1.0100221399544675
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,848.1,820,1.0346648045012983
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1480.35,1450,1.0150989407251005
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1500.6,1450,1.030334333984263
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1403.89,1450,0.9744847956827998
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1429.51,1450,0.9822871763007542
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1452.15,1450,1.0071048988754772
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,819.76,850,0.9753115344490743
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,832.97,850,0.9827353421311299
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,821.31,850,0.9572962340307404
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,813.05,850,0.963720577385718
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,841.59,850,0.9854478455622622
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1468.53,1500,0.9821140070280644
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1575.44,1500,1.0465011501629504
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1467.63,1500,0.9800713620818557
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1524.86,1500,1.0212944244078805
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1516.81,1500,1.013924409908812
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1513.23,1450,1.040408231012609
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1477.84,1450,1.0158628027764953
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1420.26,1450,0.985280229030276
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1424.41,1450,0.9768658759399519
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1462.67,1450,1.0136635651619161
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,864.14,820,1.0427303385150168
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,804.35,820,0.9841599259133873
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,837.18,820,1.0243694149548153
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,784.37,820,0.9500984683824977
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,831.46,820,1.0215383364047517
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1402.68,1450,0.9664740957511019
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1394.13,1450,0.9552192388355656
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1414.94,1450,0.9813816829927795
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1396.01,1450,0.9582179495952106
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1381.89,1450,0.9568783009411453
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,868.56,850,1.016592245211078
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,827.68,850,0.983211188396127
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,802.6,850,0.9509849719891498
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,809.41,850,0.962570804776714
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,845.68,850,1.000317230980781
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1529.31,1500,1.0198208187044702
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1536.92,1500,1.0304858076470957
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1551.38,1500,1.0384457577358923
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1437.05,1500,0.9572302563327182
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1521.4,1500,1.0180819150061247
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1455.93,1450,1.0025277851240382
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1516.71,1450,1.0405749612739883
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1503.86,1450,1.0380319561378948
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1413.65,1450,0.9806936784138723
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1519.45,1450,1.0487695733979066
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,868.83,820,1.0487276451399115
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,802.18,820,0.9859428573480009
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,809.09,820,0.9905051132572329
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,819.51,820,1.000153253988697
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,817.01,820,0.9997527483035932
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1390.5,1450,0.9642478164506028
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1474.33,1450,1.0197597343631148
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1491.39,1450,1.023396788316536
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1403.4,1450,0.9706134343537395
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1388.54,1450,0.9542177599000417
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,884.87,850,1.0463600998339457
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,828.76,850,0.9853922026368076
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,857.04,850,1.0185778763289215
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,871.71,850,1.0230896401486673
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,827.68,850,0.9645403386628407
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1496.93,1500,1.00288929202236
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1564.96,1500,1.045595420737596
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1469.0,1500,0.9772848656264951
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1469.53,1500,0.9853744606704915
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1467.24,1500,0.9781177928858318
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1479.93,1450,1.0179620773886198
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1468.98,1450,1.0083690453533163
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1499.49,1450,1.0396475101810847
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1411.48,1450,0.9709881062463012
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1475.41,1450,1.0113104581695949
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,823.55,820,1.0018896580547612
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,809.57,820,0.9931649677117415
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,787.45,820,0.9575339550120061
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,784.76,820,0.9510496075900037
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,855.87,820,1.0383117424078705
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1462.53,1450,1.0146117507818757
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1450.05,1450,1.0068497713088855
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1394.67,1450,0.9561114088288633
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1488.42,1450,1.0325088434945644
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1419.39,1450,0.9768148079656872
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,864.47,850,1.0107338588370984
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,891.91,850,1.0415737492475163
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,815.65,850,0.9706064942789459
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,846.23,850,0.9937687840643145
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,885.37,850,1.035602587355976
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1529.83,1500,1.0164897165350881
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1470.26,1500,0.9864092739556384
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1530.91,1500,1.024552340380557
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1501.85,1500,0.9956321479560691
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1561.15,1500,1.034811737385715
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1453.24,1450,1.0075443376473125
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1451.5,1450,0.998707172509529
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1481.28,1450,1.0272229711911052
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1420.43,1450,0.9793427646056204
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1452.32,1450,1.0015470479469166
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,844.98,820,1.0232543241581724
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,811.83,820,0.9972041253351234
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,840.54,820,1.0370739414586514
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,789.68,820,0.9677844238724295
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,799.19,820,0.9813213441550356
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1426.78,1450,0.9847791599617365
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1496.51,1450,1.033025667890467
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1461.89,1450,1.0131577993675962
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1410.51,1450,0.9787402204607427
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1394.16,1450,0.9571224529923611
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,817.1,850,0.968416408398814
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,812.91,850,0.9582873941083037
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,826.69,850,0.9829724179987066
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,848.9,850,1.0020171801757594
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,874.72,850,1.0308662018957588
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1434.31,1500,0.9530611565596337
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1550.81,1500,1.034323211566544
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1570.98,1500,1.0472645564110055
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1504.92,1500,0.9966459804359302
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1504.7,1500,1.0019883545667423
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1502.05,1450,1.0415495209418995
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1524.61,1450,1.0480950188109805
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1485.55,1450,1.0259490395369555
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1520.79,1450,1.04521436372345
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1432.36,1450,0.9899553427834482
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,842.97,820,1.017175722323923
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,848.3,820,1.0232296048181706
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,827.5,820,1.0154790054216103
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,801.72,820,0.9887992068798194
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,818.78,820,0.9999059918548562
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1479.34,1450,1.0239752257641113
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1474.83,1450,1.014719951790659
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1410.88,1450,0.9711118697147187
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1474.32,1450,1.0218294795380594
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1421.96,1450,0.9853157751802368
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,845.58,850,0.9914824882839742
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,845.2,850,0.991149273854054
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,876.97,850,1.028589373306301
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,851.38,850,1.0060619915016096
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,810.67,850,0.9649996201529949
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1517.19,1500,1.0172760027087568
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1519.24,1500,1.0142518159626244
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1478.55,1500,0.991548245523133
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1571.38,1500,1.0490918344256859
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1491.28,1500,0.9991278994897586
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1411.42,1450,0.9673649137827087
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1418.92,1450,0.9717393142008981
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1469.92,1450,1.0189044930071
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1520.24,1450,1.04218728605672
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1447.52,1450,0.9961437196321381
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,798.99,820,0.9646520680302368
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,787.36,820,0.9680893716024666
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,843.76,820,1.036131212615635
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,859.64,820,1.0453348622673932
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,796.89,820,0.9705558302933814
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1397.79,1450,0.966448197716199
