fecha,compra,venta
2020-10-27 00:00:00,603.01,609.42
2020-10-28 00:00:00,603.06,610.86
2020-10-29 00:00:00,605.45,611.93
2020-10-30 00:00:00,604.91,611.79
2020-10-31 00:00:00,604.74,612.92
2020-11-01 00:00:00,604.74,612.92
2020-11-02 00:00:00,604.74,612.92
2020-11-03 00:00:00,605.74,614.07
2020-11-04 00:00:00,607.11,614.55
2020-11-05 00:00:00,606.63,614.28
2020-11-06 00:00:00,608.5,615.24
2020-11-07 00:00:00,608.06,615.48
2020-11-08 00:00:00,608.06,615.48
2020-11-09 00:00:00,608.06,615.48
2020-11-10 00:00:00,609.19,616.41
2020-11-11 00:00:00,608.9,616.58
2020-11-12 00:00:00,610.85,616.32
2020-11-13 00:00:00,609.39,614.28
2020-11-14 00:00:00,606.51,613.41
2020-11-15 00:00:00,606.51,613.41
2020-11-16 00:00:00,606.51,613.41
2020-11-17 00:00:00,605.21,612.02
2020-11-18 00:00:00,604.11,610.62
2020-11-19 00:00:00,603.72,609.46
2020-11-20 00:00:00,601.1,605.99
2020-11-21 00:00:00,597.0,603.63
2020-11-22 00:00:00,597.0,603.63
2020-11-23 00:00:00,597.0,603.63
2020-11-24 00:00:00,596.95,602.44
2020-11-25 00:00:00,595.48,603.54
2020-11-26 00:00:00,597.87,605.66
2020-11-27 00:00:00,602.49,608.4
2020-11-28 00:00:00,600.18,608.79
2020-11-29 00:00:00,600.18,608.79
2020-11-30 00:00:00,600.18,608.79
2020-12-01 00:00:00,600.18,608.79
2020-12-02 00:00:00,600.64,607.76
2020-12-03 00:00:00,597.99,605.34
2020-12-04 00:00:00,597.41,603.25
2020-12-05 00:00:00,598.08,602.63
2020-12-06 00:00:00,598.08,602.63
2020-12-07 00:00:00,598.08,602.63
2020-12-08 00:00:00,598.79,604.67
2020-12-09 00:00:00,599.47,606.12
2020-12-10 00:00:00,602.72,608.06
2020-12-11 00:00:00,603.18,609.1
2020-12-12 00:00:00,602.82,609.91
2020-12-13 00:00:00,602.82,609.91
2020-12-14 00:00:00,602.82,609.91
2020-12-15 00:00:00,603.56,609.91
2020-12-16 00:00:00,601.52,608.84
2020-12-17 00:00:00,601.37,608.5
2020-12-18 00:00:00,602.4,608.45
2020-12-19 00:00:00,602.48,609.79
2020-12-20 00:00:00,602.48,609.79
2020-12-21 00:00:00,602.48,609.79
2020-12-22 00:00:00,604.69,611.54
2020-12-23 00:00:00,605.46,612.86
2020-12-24 00:00:00,605.25,612.62
2020-12-25 00:00:00,607.32,613.13
2020-12-26 00:00:00,607.32,613.13
2020-12-27 00:00:00,607.32,613.13
2020-12-28 00:00:00,607.32,613.13
2020-12-29 00:00:00,606.28,614.17
2020-12-30 00:00:00,609.43,616.86
2020-12-31 00:00:00,610.53,617.3
2021-01-01 00:00:00,610.53,617.3
2021-01-02 00:00:00,610.53,617.3
2021-01-03 00:00:00,610.53,617.3
2021-01-04 00:00:00,610.53,617.3
2021-01-05 00:00:00,609.0,616.51
2021-01-06 00:00:00,609.24,616.06
2021-01-07 00:00:00,611.6,617.25
2021-01-08 00:00:00,611.63,617.78
2021-01-09 00:00:00,609.74,617.8
2021-01-10 00:00:00,609.74,617.8
2021-01-11 00:00:00,609.74,617.8
2021-01-12 00:00:00,608.21,617.2
2021-01-13 00:00:00,608.6,615.88
2021-01-14 00:00:00,606.86,612.75
2021-01-15 00:00:00,605.03,611.12
2021-01-16 00:00:00,604.92,611.74
2021-01-17 00:00:00,604.92,611.74
2021-01-18 00:00:00,604.92,611.74
2021-01-19 00:00:00,606.58,612.02
2021-01-20 00:00:00,606.13,612.89
2021-01-21 00:00:00,606.5,613.69
2021-01-22 00:00:00,608.07,614.06
2021-01-23 00:00:00,606.29,614.59
2021-01-24 00:00:00,606.29,614.59
2021-01-25 00:00:00,606.29,614.59
2021-01-26 00:00:00,609.98,614.92
2021-01-27 00:00:00,610.29,615.55
2021-01-28 00:00:00,609.55,615.98
2021-01-29 00:00:00,609.68,616.01
2021-01-30 00:00:00,608.93,616.16
2021-01-31 00:00:00,608.93,616.16
2021-02-01 00:00:00,608.93,616.16
2021-02-02 00:00:00,609.17,616.09
2021-02-03 00:00:00,609.74,616.68
2021-02-04 00:00:00,609.59,615.43
2021-02-05 00:00:00,608.72,614.48
2021-02-06 00:00:00,606.48,613.94
2021-02-07 00:00:00,606.48,613.94
2021-02-08 00:00:00,606.48,613.94
2021-02-09 00:00:00,608.07,614.73
2021-02-10 00:00:00,608.77,614.55
2021-02-11 00:00:00,607.81,614.13
2021-02-12 00:00:00,607.33,612.89
2021-02-13 00:00:00,605.67,612.63
2021-02-14 00:00:00,605.67,612.63
2021-02-15 00:00:00,605.67,612.63
2021-02-16 00:00:00,605.12,613.03
2021-02-17 00:00:00,608.82,613.8
2021-02-18 00:00:00,607.99,615.34
2021-02-19 00:00:00,608.17,614.6
2021-02-20 00:00:00,606.37,614.11
2021-02-21 00:00:00,606.37,614.11
2021-02-22 00:00:00,606.37,614.11
2021-02-23 00:00:00,606.57,614.1
2021-02-24 00:00:00,607.13,613.56
2021-02-25 00:00:00,606.91,614.26
2021-02-26 00:00:00,609.26,615.08
2021-02-27 00:00:00,610.09,615.84
2021-02-28 00:00:00,610.09,615.84
2021-03-01 00:00:00,610.09,615.84
2021-03-02 00:00:00,609.54,616.48
2021-03-03 00:00:00,610.08,615.81
2021-03-04 00:00:00,607.96,615.43
2021-03-05 00:00:00,607.96,615.08
2021-03-06 00:00:00,607.19,614.22
2021-03-07 00:00:00,607.19,614.22
2021-03-08 00:00:00,607.19,614.22
2021-03-09 00:00:00,607.37,613.27
2021-03-10 00:00:00,605.24,613.18
2021-03-11 00:00:00,606.63,612.27
2021-03-12 00:00:00,606.71,612.54
2021-03-13 00:00:00,606.62,612.82
2021-03-14 00:00:00,606.62,612.82
2021-03-15 00:00:00,606.62,612.82
2021-03-16 00:00:00,606.0,612.66
2021-03-17 00:00:00,607.8,612.89
2021-03-18 00:00:00,607.43,613.58
2021-03-19 00:00:00,607.84,612.89
2021-03-20 00:00:00,606.13,613.28
2021-03-21 00:00:00,606.13,613.28
2021-03-22 00:00:00,606.13,613.28
2021-03-23 00:00:00,605.14,613.78
2021-03-24 00:00:00,608.24,614.15
2021-03-25 00:00:00,609.81,615.43
2021-03-26 00:00:00,609.35,615.66
2021-03-27 00:00:00,608.55,616.33
2021-03-28 00:00:00,608.55,616.33
2021-03-29 00:00:00,608.55,616.33
2021-03-30 00:00:00,607.45,616.24
2021-03-31 00:00:00,610.29,615.81
2021-04-01 00:00:00,608.16,615.13
2021-04-02 00:00:00,608.16,615.13
2021-04-03 00:00:00,608.16,615.13
2021-04-04 00:00:00,608.16,615.13
2021-04-05 00:00:00,608.16,615.13
2021-04-06 00:00:00,607.12,615.26
2021-04-07 00:00:00,606.94,614.27
2021-04-08 00:00:00,608.74,614.78
2021-04-09 00:00:00,609.46,614.68
2021-04-10 00:00:00,608.16,615.45
2021-04-11 00:00:00,608.16,615.45
2021-04-12 00:00:00,608.16,615.45
2021-04-13 00:00:00,606.99,616.03
2021-04-14 00:00:00,609.24,615.13
2021-04-15 00:00:00,609.64,615.09
2021-04-16 00:00:00,609.31,615.35
2021-04-17 00:00:00,609.97,615.84
2021-04-18 00:00:00,609.97,615.84
2021-04-19 00:00:00,609.97,615.84
2021-04-20 00:00:00,610.29,615.98
2021-04-21 00:00:00,609.94,616.6
2021-04-22 00:00:00,612.9,617.21
2021-04-23 00:00:00,612.41,618.49
2021-04-24 00:00:00,611.52,619.1
2021-04-25 00:00:00,611.52,619.1
2021-04-26 00:00:00,611.52,619.1
2021-04-27 00:00:00,613.42,619.9
2021-04-28 00:00:00,612.49,620.1
2021-04-29 00:00:00,614.73,621.67
2021-04-30 00:00:00,613.35,619.44
2021-05-01 00:00:00,611.08,616.92
2021-05-02 00:00:00,611.08,616.92
2021-05-03 00:00:00,611.08,616.92
2021-05-04 00:00:00,611.08,616.92
2021-05-05 00:00:00,609.42,617.73
2021-05-06 00:00:00,609.3,618.26
2021-05-07 00:00:00,613.44,618.81
2021-05-08 00:00:00,612.79,618.72
2021-05-09 00:00:00,612.79,618.72
2021-05-10 00:00:00,612.79,618.72
2021-05-11 00:00:00,611.95,618.97
2021-05-12 00:00:00,611.97,618.31
2021-05-13 00:00:00,613.29,618.02
2021-05-14 00:00:00,611.39,617.49
2021-05-15 00:00:00,609.82,616.06
2021-05-16 00:00:00,609.82,616.06
2021-05-17 00:00:00,609.82,616.06
2021-05-18 00:00:00,610.79,617.38
2021-05-19 00:00:00,612.08,619.5
2021-05-20 00:00:00,613.54,619.61
2021-05-21 00:00:00,611.16,620.34
2021-05-22 00:00:00,613.11,620.02
2021-05-23 00:00:00,613.11,620.02
2021-05-24 00:00:00,613.11,620.02
2021-05-25 00:00:00,614.15,620.0
2021-05-26 00:00:00,614.26,619.92
2021-05-27 00:00:00,613.79,621.08
2021-05-28 00:00:00,614.87,620.04
2021-05-29 00:00:00,613.22,620.24
2021-05-30 00:00:00,613.22,620.24
2021-05-31 00:00:00,613.22,620.24
2021-06-01 00:00:00,613.03,621.39
2021-06-02 00:00:00,614.7,621.99
2021-06-03 00:00:00,614.82,621.72
2021-06-04 00:00:00,613.87,620.81
2021-06-05 00:00:00,613.32,620.64
2021-06-06 00:00:00,613.32,620.64
2021-06-07 00:00:00,613.32,620.64
2021-06-08 00:00:00,613.47,621.1
2021-06-09 00:00:00,614.13,621.04
2021-06-10 00:00:00,614.07,621.13
2021-06-11 00:00:00,614.8,620.54
2021-06-12 00:00:00,614.1,620.21
2021-06-13 00:00:00,614.1,620.21
2021-06-14 00:00:00,614.1,620.21
2021-06-15 00:00:00,614.39,619.9
2021-06-16 00:00:00,612.63,618.65
2021-06-17 00:00:00,614.07,619.77
2021-06-18 00:00:00,614.07,620.3
2021-06-19 00:00:00,614.04,621.02
2021-06-20 00:00:00,614.04,621.02
2021-06-21 00:00:00,614.04,621.02
2021-06-22 00:00:00,613.84,621.16
2021-06-23 00:00:00,613.89,621.41
2021-06-24 00:00:00,616.7,622.1
2021-06-25 00:00:00,615.79,621.39
2021-06-26 00:00:00,614.23,620.67
2021-06-27 00:00:00,614.23,620.67
2021-06-28 00:00:00,614.23,620.67
2021-06-29 00:00:00,614.9,621.83
2021-06-30 00:00:00,615.25,621.92
2021-07-01 00:00:00,615.47,621.88
2021-07-02 00:00:00,615.82,622.51
2021-07-03 00:00:00,614.62,621.94
2021-07-04 00:00:00,614.62,621.94
2021-07-05 00:00:00,614.62,621.94
2021-07-06 00:00:00,615.5,621.97
2021-07-07 00:00:00,614.5,622.34
2021-07-08 00:00:00,616.31,623.31
2021-07-09 00:00:00,618.14,623.6
2021-07-10 00:00:00,617.97,623.6
2021-07-11 00:00:00,617.97,623.6
2021-07-12 00:00:00,617.97,623.6
2021-07-13 00:00:00,616.19,622.75
2021-07-14 00:00:00,615.01,621.07
2021-07-15 00:00:00,615.43,620.24
2021-07-16 00:00:00,615.16,621.43
2021-07-17 00:00:00,614.67,621.39
2021-07-18 00:00:00,614.67,621.39
2021-07-19 00:00:00,614.67,621.39
2021-07-20 00:00:00,613.56,621.92
2021-07-21 00:00:00,617.15,621.43
2021-07-22 00:00:00,614.45,620.18
2021-07-23 00:00:00,615.07,621.57
2021-07-24 00:00:00,615.42,621.69
2021-07-25 00:00:00,615.42,621.69
2021-07-26 00:00:00,615.42,621.69
2021-07-27 00:00:00,615.42,621.69
2021-07-28 00:00:00,614.47,622.22
2021-07-29 00:00:00,616.66,623.02
2021-07-30 00:00:00,617.93,623.17
2021-07-31 00:00:00,616.89,622.98
2021-08-01 00:00:00,616.89,622.98
2021-08-02 00:00:00,616.89,622.98
2021-08-03 00:00:00,616.89,622.98
2021-08-04 00:00:00,616.78,623.78
2021-08-05 00:00:00,617.14,623.53
2021-08-06 00:00:00,615.68,623.23
2021-08-07 00:00:00,616.39,623.02
2021-08-08 00:00:00,616.39,623.02
2021-08-09 00:00:00,616.39,623.02
2021-08-10 00:00:00,616.79,624.05
2021-08-11 00:00:00,618.41,623.84
2021-08-12 00:00:00,618.64,624.39
2021-08-13 00:00:00,618.01,623.17
2021-08-14 00:00:00,615.49,622.37
2021-08-15 00:00:00,615.49,622.37
2021-08-16 00:00:00,615.49,622.37
2021-08-17 00:00:00,615.83,622.17
2021-08-18 00:00:00,616.7,622.47
2021-08-19 00:00:00,616.73,622.72
2021-08-20 00:00:00,616.31,622.4
2021-08-21 00:00:00,615.97,622.85
2021-08-22 00:00:00,615.97,622.85
2021-08-23 00:00:00,615.97,622.85
2021-08-24 00:00:00,616.95,623.53
2021-08-25 00:00:00,619.55,624.25
2021-08-26 00:00:00,619.36,625.14
2021-08-27 00:00:00,620.29,625.43
2021-08-28 00:00:00,619.7,625.78
2021-08-29 00:00:00,619.7,625.78
2021-08-30 00:00:00,619.7,625.78
2021-08-31 00:00:00,619.83,626.46
2021-09-01 00:00:00,619.72,627.04
2021-09-02 00:00:00,620.94,627.41
2021-09-03 00:00:00,619.1,627.62
2021-09-04 00:00:00,619.6,627.12
2021-09-05 00:00:00,619.6,627.12
2021-09-06 00:00:00,619.6,627.12
2021-09-07 00:00:00,620.69,627.53
2021-09-08 00:00:00,621.16,627.91
2021-09-09 00:00:00,623.32,629.01
2021-09-10 00:00:00,623.92,630.41
2021-09-11 00:00:00,622.56,628.89
2021-09-12 00:00:00,622.56,628.89
2021-09-13 00:00:00,622.56,628.89
2021-09-14 00:00:00,622.56,628.89
2021-09-15 00:00:00,621.04,627.47
2021-09-16 00:00:00,621.28,627.09
2021-09-17 00:00:00,620.82,627.31
2021-09-18 00:00:00,619.94,626.87
2021-09-19 00:00:00,619.94,626.87
2021-09-20 00:00:00,619.94,626.87
2021-09-21 00:00:00,621.68,627.01
2021-09-22 00:00:00,619.6,627.44
2021-09-23 00:00:00,621.03,628.5
2021-09-24 00:00:00,623.65,628.79
2021-09-25 00:00:00,622.8,628.67
2021-09-26 00:00:00,622.8,628.67
2021-09-27 00:00:00,622.8,628.67
2021-09-28 00:00:00,622.49,628.96
2021-09-29 00:00:00,623.3,629.41
2021-09-30 00:00:00,623.24,629.71
2021-10-01 00:00:00,623.12,630.28
2021-10-02 00:00:00,622.95,629.95
2021-10-03 00:00:00,622.95,629.95
2021-10-04 00:00:00,622.95,629.95
2021-10-05 00:00:00,622.72,629.65
2021-10-06 00:00:00,621.08,629.12
2021-10-07 00:00:00,623.72,630.13
2021-10-08 00:00:00,625.17,630.43
2021-10-09 00:00:00,625.26,631.11
2021-10-10 00:00:00,625.26,631.11
2021-10-11 00:00:00,625.26,631.11
2021-10-12 00:00:00,625.0,631.62
2021-10-13 00:00:00,623.91,631.67
2021-10-14 00:00:00,626.21,631.79
2021-10-15 00:00:00,624.74,632.14
2021-10-16 00:00:00,625.33,631.9
2021-10-17 00:00:00,625.33,631.9
2021-10-18 00:00:00,625.33,631.9
2021-10-19 00:00:00,624.0,631.96
2021-10-20 00:00:00,626.35,632.36
2021-10-21 00:00:00,625.82,632.68
2021-10-22 00:00:00,627.52,633.75
2021-10-23 00:00:00,627.22,634.51
2021-10-24 00:00:00,627.22,634.51
2021-10-25 00:00:00,627.22,634.51
2021-10-26 00:00:00,629.54,635.08
2021-10-27 00:00:00,630.99,636.59
2021-10-28 00:00:00,633.38,640.1
2021-10-29 00:00:00,634.69,641.69
2021-10-30 00:00:00,634.69,641.84
2021-10-31 00:00:00,634.69,641.84
2021-11-01 00:00:00,634.69,641.84
2021-11-02 00:00:00,634.26,642.76
2021-11-03 00:00:00,635.73,642.62
2021-11-04 00:00:00,635.27,643.13
2021-11-05 00:00:00,637.0,643.33
2021-11-06 00:00:00,637.34,643.51
2021-11-07 00:00:00,637.34,643.51
2021-11-08 00:00:00,637.34,643.51
2021-11-09 00:00:00,635.08,644.05
2021-11-10 00:00:00,637.82,644.96
2021-11-11 00:00:00,638.56,644.95
2021-11-12 00:00:00,639.34,645.13
2021-11-13 00:00:00,638.21,645.47
2021-11-14 00:00:00,638.21,645.47
2021-11-15 00:00:00,638.21,645.47
2021-11-16 00:00:00,636.36,643.1
2021-11-17 00:00:00,635.07,641.58
2021-11-18 00:00:00,635.72,642.26
2021-11-19 00:00:00,635.35,641.11
2021-11-20 00:00:00,632.71,640.51
2021-11-21 00:00:00,632.71,640.51
2021-11-22 00:00:00,632.71,640.51
2021-11-23 00:00:00,633.37,640.49
2021-11-24 00:00:00,631.76,639.19
2021-11-25 00:00:00,632.48,638.71
2021-11-26 00:00:00,628.59,633.91
2021-11-27 00:00:00,626.56,632.2
2021-11-28 00:00:00,626.56,632.2
2021-11-29 00:00:00,626.56,632.2
2021-11-30 00:00:00,626.56,632.2
2021-12-01 00:00:00,626.15,632.93
2021-12-02 00:00:00,626.64,633.68
2021-12-03 00:00:00,627.61,634.32
2021-12-04 00:00:00,628.74,636.04
2021-12-05 00:00:00,628.74,636.04
2021-12-06 00:00:00,628.74,636.04
2021-12-07 00:00:00,631.77,638.64
2021-12-08 00:00:00,632.86,641.17
2021-12-09 00:00:00,636.78,642.65
2021-12-10 00:00:00,636.19,642.86
2021-12-11 00:00:00,635.94,641.96
2021-12-12 00:00:00,635.94,641.96
2021-12-13 00:00:00,635.94,641.96
2021-12-14 00:00:00,634.7,641.3
2021-12-15 00:00:00,636.01,642.49
2021-12-16 00:00:00,634.44,642.19
2021-12-17 00:00:00,633.84,640.82
2021-12-18 00:00:00,634.09,640.95
2021-12-19 00:00:00,634.09,640.95
2021-12-20 00:00:00,634.09,640.95
2021-12-21 00:00:00,634.11,642.06
2021-12-22 00:00:00,638.13,645.49
2021-12-23 00:00:00,639.72,646.33
2021-12-24 00:00:00,638.05,645.47
2021-12-25 00:00:00,637.85,643.82
2021-12-26 00:00:00,637.85,643.82
2021-12-27 00:00:00,637.85,643.82
2021-12-28 00:00:00,638.13,644.09
2021-12-29 00:00:00,638.94,644.83
2021-12-30 00:00:00,638.75,644.91
2021-12-31 00:00:00,639.06,645.25
2022-01-01 00:00:00,639.06,645.25
2022-01-02 00:00:00,639.06,645.25
2022-01-03 00:00:00,639.06,645.25
2022-01-04 00:00:00,639.54,645.39
2022-01-05 00:00:00,638.47,644.53
2022-01-06 00:00:00,639.37,644.92
2022-01-07 00:00:00,639.87,644.63
2022-01-08 00:00:00,637.19,644.03
2022-01-09 00:00:00,637.19,644.03
2022-01-10 00:00:00,637.19,644.03
2022-01-11 00:00:00,635.0,643.44
2022-01-12 00:00:00,634.24,640.55
2022-01-13 00:00:00,632.91,637.92
2022-01-14 00:00:00,631.51,636.97
2022-01-15 00:00:00,628.2,636.33
2022-01-16 00:00:00,628.2,636.33
2022-01-17 00:00:00,628.2,636.33
2022-01-18 00:00:00,629.73,636.12
2022-01-19 00:00:00,629.37,635.58
2022-01-20 00:00:00,629.68,635.67
2022-01-21 00:00:00,631.18,637.95
2022-01-22 00:00:00,633.17,640.25
2022-01-23 00:00:00,633.17,640.25
2022-01-24 00:00:00,633.17,640.25
2022-01-25 00:00:00,634.67,643.08
2022-01-26 00:00:00,636.95,644.79
2022-01-27 00:00:00,639.04,645.07
2022-01-28 00:00:00,640.7,645.97
2022-01-29 00:00:00,638.97,646.2
2022-01-30 00:00:00,638.97,646.2
2022-01-31 00:00:00,638.97,646.2
2022-02-01 00:00:00,640.05,646.9
2022-02-02 00:00:00,641.04,648.48
2022-02-03 00:00:00,642.15,648.72
2022-02-04 00:00:00,642.33,647.98
2022-02-05 00:00:00,640.17,647.95
2022-02-06 00:00:00,640.17,647.95
2022-02-07 00:00:00,640.17,647.95
2022-02-08 00:00:00,640.5,647.85
2022-02-09 00:00:00,639.48,647.45
2022-02-10 00:00:00,641.03,647.15
2022-02-11 00:00:00,640.19,646.93
2022-02-12 00:00:00,638.63,644.59
2022-02-13 00:00:00,638.63,644.59
2022-02-14 00:00:00,638.63,644.59
2022-02-15 00:00:00,636.03,642.88
2022-02-16 00:00:00,636.35,642.9
2022-02-17 00:00:00,637.0,642.77
2022-02-18 00:00:00,636.74,642.83
2022-02-19 00:00:00,636.98,642.8
2022-02-20 00:00:00,636.98,642.8
2022-02-21 00:00:00,636.98,642.8
2022-02-22 00:00:00,637.13,644.01
2022-02-23 00:00:00,636.94,644.74
2022-02-24 00:00:00,638.1,644.91
2022-02-25 00:00:00,637.8,646.5
2022-02-26 00:00:00,641.53,647.34
2022-02-27 00:00:00,641.53,647.34
2022-02-28 00:00:00,641.53,647.34
2022-03-01 00:00:00,640.02,647.31
2022-03-02 00:00:00,640.12,647.78
2022-03-03 00:00:00,641.85,648.04
2022-03-04 00:00:00,642.08,649.08
2022-03-05 00:00:00,643.93,651.68
2022-03-06 00:00:00,643.93,651.68
2022-03-07 00:00:00,643.93,651.68
2022-03-08 00:00:00,645.3,653.53
2022-03-09 00:00:00,648.97,655.61
2022-03-10 00:00:00,649.28,656.06
2022-03-11 00:00:00,647.6,654.34
2022-03-12 00:00:00,643.37,650.89
2022-03-13 00:00:00,643.37,650.89
2022-03-14 00:00:00,643.37,650.89
2022-03-15 00:00:00,639.9,645.76
2022-03-16 00:00:00,637.66,644.17
2022-03-17 00:00:00,639.31,645.6
2022-03-18 00:00:00,642.28,648.93
2022-03-19 00:00:00,644.73,651.22
2022-03-20 00:00:00,644.73,651.22
2022-03-21 00:00:00,644.73,651.22
2022-03-22 00:00:00,644.51,653.21
2022-03-23 00:00:00,650.24,655.48
2022-03-24 00:00:00,650.94,658.09
2022-03-25 00:00:00,652.53,659.53
2022-03-26 00:00:00,653.57,661.6
2022-03-27 00:00:00,653.57,661.6
2022-03-28 00:00:00,653.57,661.6
2022-03-29 00:00:00,655.13,663.17
2022-03-30 00:00:00,657.28,664.6
2022-03-31 00:00:00,660.48,667.1
2022-04-01 00:00:00,663.06,668.24
2022-04-02 00:00:00,660.02,667.86
2022-04-03 00:00:00,660.02,667.86
2022-04-04 00:00:00,660.02,667.86
2022-04-05 00:00:00,654.27,663.12
2022-04-06 00:00:00,654.59,661.93
2022-04-07 00:00:00,657.36,662.61
2022-04-08 00:00:00,654.24,661.64
2022-04-09 00:00:00,650.86,657.96
2022-04-10 00:00:00,650.86,657.96
2022-04-11 00:00:00,650.86,657.96
2022-04-12 00:00:00,650.86,657.96
2022-04-13 00:00:00,649.17,656.2
2022-04-14 00:00:00,647.68,656.54
2022-04-15 00:00:00,647.68,656.54
2022-04-16 00:00:00,647.68,656.54
2022-04-17 00:00:00,647.68,656.54
2022-04-18 00:00:00,647.68,656.54
2022-07-01 00:00:00,685.26,693.69
2022-07-02 00:00:00,686.24,693.95
2022-07-03 00:00:00,686.24,693.95
2022-07-04 00:00:00,686.24,693.95
2022-07-05 00:00:00,686.91,694.44
2022-07-06 00:00:00,686.81,694.78
2022-07-07 00:00:00,687.97,695.26
2022-07-08 00:00:00,687.44,694.19
2022-07-09 00:00:00,687.11,692.68
2022-07-10 00:00:00,687.11,692.68
2022-07-11 00:00:00,687.11,692.68
2022-07-12 00:00:00,683.76,690.67
2022-07-13 00:00:00,681.9,688.98
2022-07-14 00:00:00,681.07,687.28
2022-07-15 00:00:00,678.14,684.96
2022-07-16 00:00:00,675.25,683.75
2022-07-17 00:00:00,675.25,683.75
2022-07-18 00:00:00,675.25,683.75
2022-07-19 00:00:00,674.39,681.82
2022-07-20 00:00:00,672.55,678.48
2022-07-21 00:00:00,669.41,676.29
2022-07-22 00:00:00,671.14,676.83
2022-07-23 00:00:00,669.66,675.61
2022-07-24 00:00:00,669.66,675.61
2022-07-25 00:00:00,669.66,675.61
2022-07-26 00:00:00,669.66,675.61
2022-07-27 00:00:00,668.83,675.87
2022-07-28 00:00:00,668.06,675.36
2022-07-29 00:00:00,668.35,675.03
2022-07-30 00:00:00,667.61,675.02
2022-07-31 00:00:00,667.61,675.02
2022-08-01 00:00:00,667.61,675.02
2022-08-02 00:00:00,666.72,674.67
2022-08-03 00:00:00,666.72,674.67
2022-08-04 00:00:00,667.83,674.63
2022-08-05 00:00:00,668.34,673.64
2022-08-06 00:00:00,666.46,674.68
2022-08-07 00:00:00,666.46,674.68
2022-08-08 00:00:00,666.46,674.68
2022-08-09 00:00:00,668.21,675.34
2022-08-10 00:00:00,668.49,675.96
2022-08-11 00:00:00,667.76,676.11
2022-08-12 00:00:00,668.17,675.95
2022-08-13 00:00:00,664.6,670.4
2022-08-14 00:00:00,664.6,670.4
2022-08-15 00:00:00,664.6,670.4
2022-08-16 00:00:00,664.6,670.4
2022-08-17 00:00:00,661.05,667.8
2022-08-18 00:00:00,657.77,664.74
2022-08-19 00:00:00,651.76,659.97
2022-08-20 00:00:00,647.81,655.03
2022-08-21 00:00:00,647.81,655.03
2022-08-22 00:00:00,647.81,655.03
2022-08-23 00:00:00,642.1,650.39
2022-08-24 00:00:00,639.12,645.39
2022-08-25 00:00:00,632.37,639.94
2022-08-26 00:00:00,633.09,639.28
2022-08-27 00:00:00,636.59,643.7
2022-08-28 00:00:00,636.59,643.7
2022-08-29 00:00:00,636.59,643.7
2022-08-30 00:00:00,640.49,649.14
2022-08-31 00:00:00,646.07,653.86
2022-09-01 00:00:00,651.67,661.42
2022-09-02 00:00:00,656.21,663.03
2022-09-03 00:00:00,658.49,665.14
2022-09-04 00:00:00,658.49,665.14
2022-09-05 00:00:00,658.49,665.14
2022-09-06 00:00:00,655.58,664.23
2022-09-07 00:00:00,658.24,663.01
2022-09-08 00:00:00,651.43,660.21
2022-09-09 00:00:00,646.84,654.64
2022-09-10 00:00:00,637.6,647.6
2022-09-11 00:00:00,637.6,647.6
2022-09-12 00:00:00,637.6,647.6
2022-09-13 00:00:00,630.38,640.01
2022-09-14 00:00:00,631.97,639.48
2022-09-15 00:00:00,630.34,637.13
2022-09-16 00:00:00,629.34,636.97
2022-09-17 00:00:00,627.34,636.0
2022-09-18 00:00:00,627.34,636.0
2022-09-19 00:00:00,627.34,636.0
2022-09-20 00:00:00,627.34,636.0
2022-09-21 00:00:00,628.19,636.97
2022-09-22 00:00:00,631.19,637.5
2022-09-23 00:00:00,631.55,638.94
2022-09-24 00:00:00,634.43,640.39
2022-09-25 00:00:00,634.43,640.39
2022-09-26 00:00:00,634.43,640.39
2022-09-27 00:00:00,637.98,641.96
2022-09-28 00:00:00,636.31,641.26
2022-09-29 00:00:00,628.19,636.39
2022-09-30 00:00:00,624.62,632.72
2022-10-01 00:00:00,623.48,631.32
2022-10-02 00:00:00,623.48,631.32
2022-10-03 00:00:00,623.48,631.32
2022-10-04 00:00:00,625.74,631.33
2022-10-05 00:00:00,629.11,635.43
2022-10-06 00:00:00,633.88,640.25
2022-10-07 00:00:00,633.88,642.02
2022-10-08 00:00:00,633.47,639.35
2022-10-09 00:00:00,633.47,639.35
2022-10-10 00:00:00,633.47,639.35
2022-10-11 00:00:00,626.41,635.19
2022-10-12 00:00:00,625.43,631.85
2022-10-13 00:00:00,622.37,628.32
2022-10-14 00:00:00,616.64,624.72
2022-10-15 00:00:00,612.79,621.03
2022-10-16 00:00:00,612.79,621.03
2022-10-17 00:00:00,612.79,621.03
2022-10-18 00:00:00,614.36,619.93
2022-10-19 00:00:00,616.01,623.42
2022-10-20 00:00:00,618.89,624.86
2022-10-21 00:00:00,622.73,628.28
2022-10-22 00:00:00,621.23,629.49
2022-10-23 00:00:00,621.23,629.49
2022-10-24 00:00:00,621.23,629.49
2022-10-25 00:00:00,624.45,630.25
2022-10-26 00:00:00,619.08,629.11
2022-10-27 00:00:00,620.23,626.81
2022-10-28 00:00:00,618.35,625.03
2022-10-29 00:00:00,613.74,622.34
2022-10-30 00:00:00,613.74,622.34
2022-10-31 00:00:00,613.74,622.34
2022-11-01 00:00:00,615.01,620.31
2022-11-02 00:00:00,614.26,622.82
2022-11-03 00:00:00,615.4,625.03
2022-11-04 00:00:00,622.89,628.75
