Fecha,ProductoID,NombreProducto,Categoria,EsImportado,UnidadMedida,Provincia,Canton,Distrito,PrecioColones,PrecioBaseReferencia,FactorCanasta
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1463.57,1500,0.9772807030753798
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1457.79,1500,0.9730629718919659
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1466.9,1500,0.9787927775970395
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1564.76,1500,1.0409063353097334
2022-01-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1536.73,1500,1.0273566837183412
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1413.38,1450,0.9681462158891173
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1494.27,1450,1.0243030937576485
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1507.47,1450,1.0369344289673317
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1461.24,1450,1.0084577095198177
2022-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1491.11,1450,1.029515349024885
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,792.91,820,0.9584787582530696
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,816.39,820,0.9994220853494924
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,814.34,820,0.988604124535017
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,792.14,820,0.9713888111781918
2022-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,848.41,820,1.0371045568874835
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1496.01,1450,1.0312029095829744
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1378.5,1450,0.9541504537866192
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1456.21,1450,1.0095166009080543
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1405.7,1450,0.9652630694107031
2022-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1407.34,1450,0.9703178415864004
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,826.2,850,0.9697787204831833
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,838.31,850,0.9762396738075296
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,895.83,850,1.0474487762360967
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,879.58,850,1.0408702155614746
2022-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,845.53,850,0.9976473111063442
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1569.62,1500,1.0402384181350632
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1520.16,1500,1.0115777584081154
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1433.61,1500,0.9554127884322331
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1540.86,1500,1.0326459330398057
2022-02-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1453.86,1500,0.9657196938434645
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1491.46,1450,1.0280361709097137
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1389.86,1450,0.9529818702472908
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1383.44,1450,0.9529001751498785
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1476.97,1450,1.0130429618078407
2022-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1401.72,1450,0.9668281990622982
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,860.77,820,1.0460906453221996
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,805.15,820,0.9727755464673264
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,829.08,820,1.0047511031761005
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,798.8,820,0.9862266571677986
2022-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,829.3,820,1.0183413314686631
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1474.44,1450,1.0209378556818174
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1440.27,1450,0.9934519452958428
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1453.77,1450,1.009408812214438
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1509.93,1450,1.0365587819272943
2022-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1423.01,1450,0.9762961506304025
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,808.99,850,0.9510229595455196
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,810.12,850,0.9591114873107328
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,844.42,850,0.9968144308415982
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,825.5,850,0.9691894087228904
2022-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,873.66,850,1.0230466425845115
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1553.66,1500,1.035904471626777
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1534.56,1500,1.0213990289196564
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1547.43,1500,1.0260108524279856
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1572.39,1500,1.0481059669071615
2022-03-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1444.93,1500,0.968594625413237
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1458.35,1450,1.0122956190954866
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1460.18,1450,1.0135371506681357
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1418.65,1450,0.9817246363869402
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1467.79,1450,1.0124370229022366
2022-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1527.24,1450,1.0474761902685688
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,836.71,820,1.0160393116656323
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,780.32,820,0.9567374754884357
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,850.47,820,1.0421278652853112
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,797.96,820,0.9633705680913407
2022-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,840.82,820,1.037375146497405
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1491.17,1450,1.028229120014349
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1464.64,1450,1.0165901514941595
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1408.72,1450,0.9764544192946172
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1515.67,1450,1.0406000654416478
2022-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1412.05,1450,0.978562729914147
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,834.94,850,0.9817981718909905
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,841.22,850,0.9955321888332785
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,822.43,850,0.9712502334858526
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,884.25,850,1.0435868163778614
2022-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,860.59,850,1.0104505877603336
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1459.35,1500,0.9700097234097198
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1448.45,1500,0.9671211986198549
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1438.12,1500,0.9563896208781744
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1439.53,1500,0.9530734810222242
2022-04-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1489.02,1500,0.9929792833079104
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1408.44,1450,0.9665898931244751
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1469.03,1450,1.011009448864435
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1394.42,1450,0.9603884355434041
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1490.97,1450,1.030437888625359
2022-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1393.48,1450,0.9572181069099251
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,785.14,820,0.9652918840052034
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,789.24,820,0.9632551766607904
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,839.7,820,1.0137377209998906
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,821.74,820,1.0083911074016756
2022-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,792.32,820,0.9743144212510214
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1468.3,1450,1.0099375461475852
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1380.9,1450,0.9520316110856143
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1513.08,1450,1.0475248689190648
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1403.22,1450,0.971554311553479
2022-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1503.73,1450,1.0429802373426507
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,837.96,850,0.9865578309964245
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,881.79,850,1.043788381369787
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,854.2,850,1.0019481895245446
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,830.11,850,0.9674887598737236
2022-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,802.18,850,0.9534969558669429
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1525.77,1500,1.0181462980301887
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1439.99,1500,0.9560329391678077
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1504.21,1500,1.008409384122804
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1451.18,1500,0.9701865094878213
2022-05-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1474.07,1500,0.9836539785878513
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1515.1,1450,1.0423266190383564
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1496.91,1450,1.0277763269020532
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1515.48,1450,1.048379808894208
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1488.04,1450,1.0202288902999292
2022-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1455.41,1450,1.0035147805033977
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,802.95,820,0.9749156937525908
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,854.57,820,1.03284955556718
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,855.13,820,1.0339701245627926
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,827.27,820,1.0088571270433624
2022-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,810.91,820,0.9952907011605353
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1450.96,1450,1.0028307380020558
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1513.12,1450,1.0486329221478032
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1420.51,1450,0.9859167815486013
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1462.17,1450,1.0038794937783218
2022-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1386.45,1450,0.9613315164757266
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,815.8,850,0.9678891787862723
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,868.06,850,1.019854189062113
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,851.2,850,1.00890908315176
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,862.33,850,1.0171000053951427
2022-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,814.04,850,0.9642724389079164
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1438.69,1500,0.9595870457072193
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1533.41,1500,1.0236240924809055
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1497.2,1500,0.9967179643351727
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1510.9,1500,1.0105376994816477
2022-06-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1439.68,1500,0.9622224144723581
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1411.96,1450,0.9801113911302965
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1487.26,1450,1.0242075605326524
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1515.97,1450,1.041622910241481
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1491.15,1450,1.0232998034919674
2022-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1495.51,1450,1.0329287271751124
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,777.04,820,0.950557796351791
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,842.27,820,1.0369213812948992
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,809.19,820,0.9830305451077529
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,857.63,820,1.0377735736204077
2022-07-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,817.66,820,0.9880736520561791
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1436.43,1450,0.9866215988357677
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1481.31,1450,1.0204034390540908
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1443.13,1450,0.9946923743478461
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1502.05,1450,1.0411479678480258
2022-07-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1483.01,1450,1.0253487804176884
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,874.36,850,1.03725916562228
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,834.1,850,0.9742586611775786
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,878.06,850,1.032007725511356
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,821.44,850,0.9705006624833783
2022-07-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,823.3,850,0.9730920564307745
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1492.4,1500,0.9884936560337559
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1545.71,1500,1.0328754227946066
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1481.76,1500,0.9907677510642201
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1442.68,1500,0.9587271782391741
2022-07-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1498.62,1500,1.0026206814791343
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1487.36,1450,1.0237123753859732
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1477.81,1450,1.0137470819288263
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1425.35,1450,0.9860801572106077
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1412.79,1450,0.9795862901913359
2022-07-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1501.01,1450,1.0316792693880374
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,797.1,820,0.9752781734422029
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,846.45,820,1.0284357226863277
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,822.24,820,1.0120909708738848
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,804.47,820,0.9708232542253654
2022-08-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,843.67,820,1.026216719627095
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1384.34,1450,0.9518143232235605
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1494.95,1450,1.0270774257756368
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1449.06,1450,0.9929818040232546
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1438.82,1450,0.9936790167352738
2022-08-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1497.58,1450,1.0372827459772243
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,847.87,850,0.9891654040338494
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,884.1,850,1.0445588622561228
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,877.1,850,1.021491067796347
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,833.04,850,0.9800994258741772
2022-08-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,891.93,850,1.0440628078278584
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1511.58,1500,1.0091112325422325
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1457.41,1500,0.9671422311827006
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1426.73,1500,0.9526268952910534
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1499.99,1500,0.9958809367234053
2022-08-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1543.63,1500,1.0327333341364824
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1417.13,1450,0.9751122834137317
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1396.91,1450,0.9580557341894359
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1453.55,1450,1.0020251480911215
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1441.48,1450,0.9904140005747828
2022-08-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1399.99,1450,0.9660804329119359
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,817.9,820,0.9900167241936068
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,809.5,820,0.983297078708677
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,830.79,820,1.0038835228195333
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,834.26,820,1.0137132836236198
2022-09-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,779.04,820,0.9547041814928336
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1490.99,1450,1.0231861239737812
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1426.18,1450,0.9790689990038736
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1485.6,1450,1.0189611772746263
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1410.91,1450,0.9720372973688396
2022-09-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1475.13,1450,1.0205447322976264
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,858.2,850,1.0162818008434715
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,834.16,850,0.9924701018322292
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,825.19,850,0.9781410471661148
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,864.03,850,1.0138225052344332
2022-09-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,817.65,850,0.9570359463215561
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1501.59,1500,0.995868880535348
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1556.54,1500,1.0404101251660085
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1462.95,1500,0.9784948876899575
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1446.57,1500,0.9596588699622034
2022-09-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1514.88,1500,1.006397943154078
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1473.2,1450,1.0138908373047812
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1453.0,1450,0.9952925729442487
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1435.72,1450,0.9874931807859461
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1388.32,1450,0.9536303139405584
2022-09-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1476.38,1450,1.0122926893282205
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,813.5,820,0.9992058245739124
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,843.54,820,1.0404738112556795
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,827.38,820,1.01319449849025
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,792.74,820,0.9702586690588906
2022-10-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,834.28,820,1.0245348520933695
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1504.95,1450,1.0380637343087618
